,method,DEMaP,ARI,1-nn
,PHATE,0.7988934870480631,0.7963569658806915,0.8289500000000001
,UMAP,0.6832326055625201,0.499311064617959,0.8846499999999999
,TSNE,0.6750058925101398,0.4854165450649013,0.8793000000000001
,ISOMAP,0.6696973179914616,0.43530435969072256,0.6712499999999999
,PCA,0.4506399627438554,0.47770997325614417,0.8519500000000001
,MDS,0.3770496884302893,0.19919800844445074,0.46925
