,method,DEMaP,ARI,1-nn
,UMAP,0.7511683932615068,0.5929621375942563,0.91655
,TSNE,0.7495220491447773,0.5811338949531176,0.9195500000000001
,PHATE,0.7152021942198655,0.5734726819612652,0.9088499999999999
,ISOMAP,0.5695827052763431,0.37134599168233307,0.6597999999999999
,PCA,0.49413840795662467,0.613431523920162,0.89915
,MDS,0.4340130803934201,0.293067190977801,0.5636000000000001
