,method,DEMaP,ARI,1-nn
,UMAP,0.7196948503172672,0.39143614001254046,0.8849499999999999
,PHATE,0.7043376088449478,0.4650080864077364,0.84755
,TSNE,0.6914651780149011,0.3565465211075493,0.8849499999999999
,ISOMAP,0.6147105350011662,0.30019082716740597,0.64655
,PCA,0.45917826818518337,0.40177827046305287,0.85965
,MDS,0.4372463346563404,0.14032522268491124,0.4801
