,method,DEMaP,ARI,1-nn
,PHATE,0.6842462276647104,0.6152232900931142,0.7758999999999999
,UMAP,0.6103501706744804,0.5404006452049988,0.8877
,TSNE,0.598638474796922,0.46459949429509545,0.8888999999999999
,ISOMAP,0.5190870726465943,0.2947194529696969,0.5863499999999999
,PCA,0.4099829432690894,0.5270498271847789,0.8504000000000002
,MDS,0.3343813545807672,0.17198075190748907,0.4182
